"exposure","lag","RR","RR_low","RR_high","state"
16.2,3,1.0220834114778,0.97760213617341,1.06858860201263,"GO"
16.2,4,1.03596475281398,0.986017360144341,1.0884422652719,"GO"
16.2,5,1.04162159581768,0.984366397573094,1.10220701514062,"GO"
16.2,6,1.03683086483762,0.977094845382744,1.10021892691372,"GO"
16.2,7,1.02036729474635,0.965061949214065,1.07884205468456,"GO"
16.2,8,0.994118345526978,0.946714429703761,1.04389587177047,"GO"
16.2,9,0.960784533154656,0.916893436675049,1.00677666806809,"GO"
16.2,10,0.922982964062436,0.870950794662574,0.978123628992755,"GO"
16.2,11,0.883109476824614,0.814113331856841,0.957953048476282,"GO"
16.2,12,0.843260960108355,0.754751224942776,0.942150238837674,"GO"
16.3,0,0.954511574031061,0.8677311051893,1.04997082565168,"GO"
16.3,1,0.979087345871651,0.913645809580137,1.04921625075534,"GO"
16.3,2,1.00229530189638,0.953366107328641,1.05373566826123,"GO"
16.3,3,1.02196962615923,0.978371686365456,1.06751036579151,"GO"
16.3,4,1.03581533657594,0.986865897255869,1.08719271227158,"GO"
16.3,5,1.04150835667696,0.985396391697641,1.10081553592777,"GO"
16.3,6,1.03684365034412,0.978292249318682,1.09889938922404,"GO"
16.3,7,1.02060233193743,0.966380305753777,1.07786666776456,"GO"
16.3,8,0.99464918654382,0.948156485267844,1.04342164997459,"GO"
16.3,9,0.961655191598405,0.918590120081415,1.0067392271171,"GO"
16.3,10,0.924210470132964,0.873140669762819,0.978267331580627,"GO"
16.3,11,0.884688586746046,0.816934418234648,0.958062089255626,"GO"
16.3,12,0.84516982512923,0.758193926443223,0.942123127601264,"GO"
16.4,0,0.954731118707197,0.869653372969163,1.04813197689997,"GO"
16.4,1,0.979178257845113,0.915039692674655,1.04781253568799,"GO"
16.4,2,1.00226813128133,0.954319929881894,1.05262540949605,"GO"
16.4,3,1.02185443556994,0.979134934554792,1.0664377816003,"GO"
16.4,4,1.0356632765676,0.987706567730178,1.08594845622586,"GO"
16.4,5,1.04139149279892,0.986417105514151,1.0994296785929,"GO"
16.4,6,1.03685220802127,0.979479852233313,1.09758510992067,"GO"
16.4,7,1.0208330492855,0.967689469905162,1.07689516825648,"GO"
16.4,8,0.995176173078055,0.949590831314276,1.04294985040194,"GO"
16.4,9,0.962523015802893,0.920281073306441,1.00670391125364,"GO"
16.4,10,0.925436674730969,0.875327205954769,0.978414738066954,"GO"
16.4,11,0.886268355208363,0.819755494130202,0.958177899468863,"GO"
16.4,12,0.847081614542,0.761641264746827,0.942106599139684,"GO"
16.5,0,0.954953873404324,0.871571072718009,1.04631386799705,"GO"
16.5,1,0.979270762664521,0.916428182170135,1.04642267148384,"GO"
16.5,2,1.00224095985072,0.95526794200032,1.05152376358314,"GO"
16.5,3,1.02173774703587,0.979891486081033,1.06537105235304,"GO"
16.5,4,1.03550839886645,0.98853886104833,1.08470965216868,"GO"
16.5,5,1.04127076646958,0.987427911244949,1.09804958595624,"GO"
16.5,6,1.0368562599723,0.980656963635402,1.09627621452699,"GO"
16.5,7,1.02105915638972,0.968988764332368,1.07592764665916,"GO"
16.5,8,0.995699026686324,0.951016855277779,1.04248052623054,"GO"
16.5,9,0.963387758403652,0.921965741773731,1.00667078069132,"GO"
16.5,10,0.926661375323752,0.877509839240527,0.978566012729958,"GO"
16.5,11,0.887848633154653,0.822575929464075,0.958300829332756,"GO"
16.5,12,0.848996236678895,0.765092530451156,0.942101224632125,"GO"
16.6,0,0.955180035183869,0.873483744521287,1.04451731968279,"GO"
16.6,1,0.979364958471321,0.917810890211492,1.04504722281135,"GO"
16.6,2,1.00221378750897,0.956209791155737,1.05043107188754,"GO"
16.6,3,1.02161946793182,0.980640945082001,1.0643103803605,"GO"
16.6,4,1.03535052967683,0.989362264907908,1.08347645480684,"GO"
