geocode,cidade,date,indexP,indexPlower,indexPupper
2612000,saire,2021-05-16,1.01827632671742,0.483748792113629,1.66386041150201
2612000,saire,2021-05-23,1.01502628177801,0.477909918101257,1.67057707889987
2612000,saire,2021-05-30,1.01568217125199,0.47278135206092,1.68754687307443
2612000,saire,2021-06-06,1.01309065712327,0.470198135500236,1.69419128011055
2612000,saire,2021-06-13,1.01176597896296,0.469825936160475,1.68960980350539
2612000,saire,2021-06-20,1.00640417295832,0.467060698058728,1.68168646620261
2612000,saire,2021-06-27,1.0091650482966,0.467499403148455,1.69409306536198
2612000,saire,2021-07-04,1.00551329010896,0.47011550676039,1.66373187299741
2612000,saire,2021-07-11,0.995446802710848,0.468434321192413,1.63737669132559
2612000,saire,2021-07-18,0.991444043199453,0.471612721905275,1.6159292330004
2612000,saire,2021-07-25,0.981552129773346,0.476746777181069,1.59293839912652
2612000,saire,2021-08-01,0.97263072042981,0.4784228544294,1.58997931953714
2612000,saire,2021-08-08,0.967053965276706,0.479837895653877,1.59346854411467
2612000,saire,2021-08-15,0.963628369680159,0.47323667469317,1.57772000764171
2612000,saire,2021-08-22,0.956454832706909,0.478159088193755,1.57886841265781
2612000,saire,2021-08-29,0.956126553433715,0.482104908020695,1.58969670147719
2612000,saire,2021-09-05,0.958896845934118,0.474969658232994,1.60824865241683
2612000,saire,2021-09-12,0.958761219831033,0.458866596267713,1.60557360143572
2612000,saire,2021-09-19,0.95874020091726,0.453608119664838,1.61792727907765
2612000,saire,2021-09-26,0.964568895600698,0.457359429798966,1.63514837473009
2612000,saire,2021-10-03,0.973739773995884,0.462755306097026,1.65666234710444
2612000,saire,2021-10-10,0.978437747320044,0.4664518423443,1.67804531666448
2612000,saire,2021-10-17,0.987185132347517,0.471568083698089,1.69828616260907
2612000,saire,2021-10-24,0.991363288614216,0.474897148924799,1.71822221630155
2612000,saire,2021-10-31,0.996681948022866,0.478676159789086,1.74354029973639
2612000,saire,2021-11-07,1.00361803361155,0.474588076821541,1.76485637494019
2612000,saire,2021-11-14,1.01248130728091,0.467780814072119,1.80097403901714
2612000,saire,2021-11-21,1.02376321692975,0.467098386273234,1.83552450748688
