geocode,cidade,date,indexP,indexPlower,indexPupper,indexPsmooth7,indexPsmooth15,indexPsmooth30,indexPsmooth60
5204201,Cachoeira de Goiás,2022-08-14,0.654661074448373,0.242794850219552,1.30965595462143,0.667335352759167,0.702687535071391,0.82675206163369,1.19203194698605
5204201,Cachoeira de Goiás,2022-08-21,0.668064187864975,0.259504359496906,1.31639031764691,0.689673791973636,0.720852362368347,0.850538494114787,1.18317662896039
5204201,Cachoeira de Goiás,2022-08-28,0.710930395408701,0.29599073778691,1.36789130381904,0.71441604596281,0.743541183317956,0.878700229800046,1.17457105273368
5204201,Cachoeira de Goiás,2022-09-04,0.746613064392691,0.338324243892375,1.39463669300947,0.743159221629261,0.770258596540434,0.911411709378487,1.16672924733615
5204201,Cachoeira de Goiás,2022-09-11,0.777283608011109,0.377267739337151,1.41335103841506,0.774909370364147,0.801631124828673,0.948446496520202,1.15908844791819
5204201,Cachoeira de Goiás,2022-09-18,0.804470096324728,0.408850896172486,1.44955561551851,0.812198946222033,0.838347853438501,0.987170700331519,1.1512919172782
5204201,Cachoeira de Goiás,2022-09-25,0.840092124954247,0.45239037725372,1.49811496983968,0.851079737127362,0.878967652889006,1.02747880721759,1.14368684140474
5204201,Cachoeira de Goiás,2022-10-02,0.876912115592575,0.495131919795129,1.53271135057738,0.892998270126281,0.924996266531261,1.06780676240713,1.13656513968727
5204201,Cachoeira de Goiás,2022-10-09,0.929091218870177,0.515600421538595,1.55804057270537,0.939405113586403,0.975790290015573,1.10872889331354,1.13014067981621
5204201,Cachoeira de Goiás,2022-10-16,0.983095931746005,0.536879750290989,1.62770707737653,0.991861594491049,1.0329890299469,1.14937576610326,1.1250075957205
5204201,Cachoeira de Goiás,2022-10-23,1.04004279538512,0.55777058757505,1.69408158396234,1.04907290666302,1.09307621242704,1.18812107123792,1.12089691893899
5204201,Cachoeira de Goiás,2022-10-30,1.10213151223196,0.582885379113119,1.79430563828765,1.11370247585307,1.15733308791352,1.22662874037591,1.1174219775655
5204201,Cachoeira de Goiás,2022-11-06,1.17166546265725,0.619623563388332,1.91165046927064,1.18334250554491,1.22632566355968,1.26418466830066,1.11480896805999
5204201,Cachoeira de Goiás,2022-11-13,1.24057131015808,0.630939936598499,2.06096829112218,1.26090669912904,1.29602744060999,1.30061673733432,1.11319796250931
5204201,Cachoeira de Goiás,2022-11-20,1.32931909992292,0.654621490344727,2.35772123449122,1.34264889016127,1.36595787311261,1.33396216863109,1.11254056456665
5204201,Cachoeira de Goiás,2022-11-27,1.41657142671305,0.668767613314274,2.58476434307864,1.42955384508383,1.43292598974286,1.3637280238465,1.11255029358202
5204201,Cachoeira de Goiás,2022-12-04,1.52604528683492,0.695904751018387,2.88342836998813,1.52105481366188,1.49660542425873,1.38948459979513,1.11326908065809
5204201,Cachoeira de Goiás,2022-12-11,1.61223813261073,0.714920048177552,3.13269891896234,1.6081155910792,1.55521034888857,1.41082797011691,1.11482833219129
5204201,Cachoeira de Goiás,2022-12-18,1.7104661966899,0.725406392902774,3.58134097152987,1.68807695001786,1.60598354593541,1.42876406535017,1.11707423838058
5204201,Cachoeira de Goiás,2022-12-25,1.81217224270359,0.724800519996756,4.06034821118939,1.75448586977977,1.65162635592314,1.44299783785882,1.11960159287129
5204201,Cachoeira de Goiás,2023-01-01,1.84999675207927,0.722718695965182,4.25322977935601,1.8056626483188,1.69002148316283,1.45364298629473,1.12232462087854
5204201,Cachoeira de Goiás,2023-01-08,1.88904861249356,0.72203552493919,4.44562938663945,1.84136717240208,1.72226582177964,1.46094454782832,1.12525727814006
5204201,Cachoeira de Goiás,2023-01-15,1.88143386504643,0.715452682367177,4.44957706708731,1.85439210874463,1.74292807073091,1.46518010008064,1.12866997704371
5204201,Cachoeira de Goiás,2023-01-22,1.88428273660812,0.708005650016922,4.5100804504524,1.85076374007953,1.75166575767743,1.46634894188166,1.13267388509749
5204201,Cachoeira de Goiás,2023-01-29,1.86216980119367,0.688047452002733,4.52858033973059,1.83613454281856,1.74598016964335,1.46519597202564,1.13751343366549
5204201,Cachoeira de Goiás,2023-02-05,1.80164075108778,0.672690226393862,4.32968879570329,1.81258993952096,1.72857972780679,1.46145102034535,1.14292028102913
5204201,Cachoeira de Goiás,2023-02-12,1.78677366204786,0.67222187617278,4.26000156285671,1.77799264939889,1.70019504278682,1.45459695830509,1.14890666894817
5204201,Cachoeira de Goiás,2023-02-19,1.74759237125253,0.657983440238341,4.15885525418101,1.72990036287072,1.65967001215795,1.4447036921921,1.15593032459574
5204201,Cachoeira de Goiás,2023-02-26,1.72423638941031,0.643357485695018,4.13764617327856,1.669699172175,1.61125853197948,1.43227758085423,1.16338247787673
5204201,Cachoeira de Goiás,2023-03-05,1.63925283419195,0.625514804450714,3.83635484301298,1.60535499417136,1.55593122254403,1.41677524179745,1.17169958115114
5204201,Cachoeira de Goiás,2023-03-12,1.54763673091092,0.611720955861226,3.48072317693536,1.53362960264886,1.49743421041841,1.39834852553034,1.18079866064373
5204201,Cachoeira de Goiás,2023-03-19,1.44076146632366,0.593748473497956,3.08301300458952,1.45601594722286,1.43609245950459,1.37599966720139,1.19087906515466
5204201,Cachoeira de Goiás,2023-03-26,1.35123150506232,0.577927702997759,2.74290153463073,1.37024282722171,1.3751815951627,1.35095643458254,1.20130566074901
5204201,Cachoeira de Goiás,2023-04-02,1.28469592139031,0.565086163363837,2.50065647869774,1.28736941818883,1.31691849475528,1.32273676738267,1.21212042447837
5204201,Cachoeira de Goiás,2023-04-09,1.20429678327057,0.547849829616078,2.28650375440446,1.20970398279615,1.25756756068704,1.29075668922238,1.22368932580282
5204201,Cachoeira de Goiás,2023-04-16,1.12382454940221,0.530683244112032,2.06465840155108,1.14161755516431,1.19938590122136,1.25747854142557,1.23645782384966
5204201,Cachoeira de Goiás,2023-04-23,1.05913897096181,0.519081887060659,1.85682238771004,1.08408545959332,1.14228933992882,1.22303574906253,1.24985427698724
5204201,Cachoeira de Goiás,2023-04-30,1.00397868316217,0.511759682020575,1.62718586868207,1.03308522010562,1.09062241286399,1.18953319168029,1.26430930196608
5204201,Cachoeira de Goiás,2023-05-07,0.964156472900801,0.505064131786477,1.59216474209115,0.989115629784723,1.04503129338325,1.15661887688144,1.27934128958235
5204201,Cachoeira de Goiás,2023-05-14,0.948506836065353,0.493984750511385,1.56351421998163,0.953550334051174,1.00601916475942,1.12565110122772,1.29439743592247
5204201,Cachoeira de Goiás,2023-05-21,0.927694244976442,0.4906114733487,1.51605183825694,0.92621447677407,0.973333141358281,1.09771949082034,1.30971845762074
5204201,Cachoeira de Goiás,2023-05-28,0.896509651024273,0.482771969412873,1.49219317057138,0.906253083210846,0.945278491978523,1.07118459752043,1.32580788780835
5204201,Cachoeira de Goiás,2023-06-04,0.874867479267367,0.482203373823685,1.47440375229799,0.891912149753545,0.921843366286806,1.04767598089082,1.34252739581903
5204201,Cachoeira de Goiás,2023-06-11,0.867787970022078,0.486527271707131,1.49301956153901,0.878636821310824,0.903698550871652,1.02614821841914,1.35903263765573
5204201,Cachoeira de Goiás,2023-06-18,0.864248928219609,0.48605433007585,1.50638666083265,0.869100665463506,0.890140275581039,1.0094369936712,1.3737456427419
5204201,Cachoeira de Goiás,2023-06-25,0.863769938699696,0.474696647808792,1.53472760746044,0.864438741130601,0.88163217294217,0.997869297440961,1.38673708231551
5204201,Cachoeira de Goiás,2023-07-02,0.855579536966304,0.438825087342793,1.53954852609686,0.861281943791666,0.877145294258279,0.992273530514184,1.39781412505056
5204201,Cachoeira de Goiás,2023-07-09,0.860941154045214,0.438443938840765,1.55164525023377,0.858976850670642,0.876120607292733,0.991783351381113,1.40662437678963
5204201,Cachoeira de Goiás,2023-07-16,0.863876180693942,0.433279361321655,1.56193369518402,0.857764838296783,0.878520486885391,0.995476783606581,1.41301473085907
5204201,Cachoeira de Goiás,2023-07-23,0.852769897894822,0.40998102676537,1.55447944434981,0.859563010422419,0.88480163435382,1.00438081374683,1.41733016287229
5204201,Cachoeira de Goiás,2023-07-30,0.851652318174905,0.388135056113755,1.58395352388221,0.865459261233295,0.895966060560276,1.01927266140458,1.42019886826496
5204201,Cachoeira de Goiás,2023-08-06,0.855764841602602,0.384650674425347,1.59983849319409,0.875772886595717,0.910007096909471,1.03876400614617,1.42126278156052
5204201,Cachoeira de Goiás,2023-08-13,0.876357143579144,0.401718936387761,1.62730160313863,0.890032352048912,0.928251574478405,1.06343850385152,1.42248292012185
5204201,Cachoeira de Goiás,2023-08-20,0.896853292642435,0.42078110692267,1.65179078640946,0.909740489928325,0.950707301498677,1.09233363728304,1.42384148669886
5204201,Cachoeira de Goiás,2023-08-27,0.933136531582171,0.445591483502856,1.70866602891113,0.936980711955367,0.978527896268946,1.12359889981929,1.4262013241936
5204201,Cachoeira de Goiás,2023-09-03,0.963692438866304,0.471993353110454,1.75192802336636,0.968786236763567,1.01023356140395,1.15798589489613,1.42990713789412
5204201,Cachoeira de Goiás,2023-09-10,0.990726863050713,0.491450284703319,1.79705470695486,1.00615180078849,1.04567507523464,1.19701881731161,1.43383555062285
5204201,Cachoeira de Goiás,2023-09-17,1.0423338723642,0.544070146657753,1.87194627681969,1.04954502241154,1.08691826120686,1.24035109944597,1.43846705696289
5204201,Cachoeira de Goiás,2023-09-24,1.07840351526,0.57595460828343,1.9079625181068,1.09808101197414,1.13484677193751,1.28578769445723,1.44330091341123
5204201,Cachoeira de Goiás,2023-10-01,1.13791609175362,0.634473140430232,1.95648643346013,1.15134296800326,1.1873877367113,1.33071604368635,1.44928789266944
5204201,Cachoeira de Goiás,2023-10-08,1.20060584400377,0.696158814461018,2.00596440448707,1.20916754301807,1.24524483476086,1.37512563910068,1.45682692393897
5204201,Cachoeira de Goiás,2023-10-15,1.27288845852034,0.732679596319835,2.08600170712516,1.27046523089148,1.30752198030779,1.41962858289972,1.46618436910193
5204201,Cachoeira de Goiás,2023-10-22,1.3365261310702,0.755574160235395,2.14677859291963,1.34077615430216,1.37107719234585,1.46229231899671,1.47709906027044
5204201,Cachoeira de Goiás,2023-10-29,1.39549888815434,0.776447328141425,2.24572964073285,1.41305661451012,1.43745130290688,1.50329269433548,1.48927223657914
5204201,Cachoeira de Goiás,2023-11-05,1.47141768747811,0.814341800380056,2.33639643826644,1.49071486741282,1.5092360002694,1.54390363652219,1.50300231444441
5204201,Cachoeira de Goiás,2023-11-12,1.57057997913471,0.850813099046811,2.55363587108314,1.57044658417368,1.58473613833167,1.58291919510435,1.51793224495667
5204201,Cachoeira de Goiás,2023-11-19,1.64387931320938,0.870099971313462,2.72669637100932,1.64900923861409,1.661568292005,1.6194898140585,1.53411915440385
5204201,Cachoeira de Goiás,2023-11-26,1.74421361432263,0.891461839672995,2.97190070968887,1.72955283991799,1.73318051289429,1.6554326485634,1.55075737064171
5204201,Cachoeira de Goiás,2023-12-03,1.83101047584639,0.910225766158088,3.22048297819291,1.81470707363376,1.79954397670269,1.69106409651629,1.56740442762161
5204201,Cachoeira de Goiás,2023-12-10,1.88646471215304,0.919670242023493,3.3264205437057,1.90102935422856,1.8607292695305,1.72675154715948,1.58331130874832
5204201,Cachoeira de Goiás,2023-12-17,1.95930409728168,0.942054982270061,3.53807191380808,1.98488742667864,1.91435107658948,1.76209478496791,1.59814481197925
5204201,Cachoeira de Goiás,2023-12-24,2.06749732348852,0.963131319365467,3.82635041606643,2.05172825393156,1.96091031343631,1.79648650372526,1.6129884858709
5204201,Cachoeira de Goiás,2023-12-31,2.17483594329827,0.97477198820864,4.27630459156423,2.10387787182917,2.00088901183753,1.82925813303496,1.62746782327618
5204201,Cachoeira de Goiás,2023-12-31,2.23088582035994,0.974982479094706,4.56161040430869,2.1473354630841,2.03099161827118,1.86045360840331,1.64115501889726
5204201,Cachoeira de Goiás,2024-01-07,2.21209940509305,0.969005665729242,4.50944738673797,2.173271054466,2.0515918914057,1.88913879166769,1.6543622693348
5204201,Cachoeira de Goiás,2024-01-14,2.19605780112967,0.96129471321025,4.48428820378892,2.17704107123289,2.06562046236594,1.91578455043697,1.66679396258096
5204201,Cachoeira de Goiás,2024-01-21,2.19066785093757,0.948417872629737,4.55273323025252,2.16222138840404,2.07460621272478,1.94009520768967,1.67839335278939
5204201,Cachoeira de Goiás,2024-01-28,2.14085323695495,0.929688521122282,4.43301042667336,2.13239756772969,2.08242590197311,1.96241476915978,1.68912002301887
5204201,Cachoeira de Goiás,2024-02-04,2.0938874408568,0.912653114067184,4.30150834872272,2.09536671132028,2.08673826702894,1.9830676895517,1.69877074358294
5204201,Cachoeira de Goiás,2024-02-11,2.07109816349631,0.886690616017969,4.34693625387066,2.06087876526264,2.08373700718113,2.00162381514198,1.70789291089366
5204201,Cachoeira de Goiás,2024-02-18,2.02211907563949,0.858678085407366,4.27567583061913,2.02875431958999,2.07378012773825,2.01659182850875,1.71652417090933
5204201,Cachoeira de Goiás,2024-02-25,1.95288341022716,0.841476910265915,4.05244321384644,2.00916957872186,2.05933892480163,2.02947430266153,1.72421104687407
5204201,Cachoeira de Goiás,2024-03-03,1.9546421787262,0.842122939201392,4.05695995385189,1.99918416904505,2.04509707044108,2.03807623743191,1.73011667721331
5204201,Cachoeira de Goiás,2024-03-10,1.96579673122904,0.842533178818348,4.1057556068224,1.9922384922272,2.03202512417126,2.04247521796018,1.7344555591254
5204201,Cachoeira de Goiás,2024-03-17,2.00376005087802,0.828292134580216,4.36078891044176,1.99271901737228,2.01946114584884,2.04302371767736,1.73721052835616
5204201,Cachoeira de Goiás,2024-03-24,2.02398957311911,0.823861572323319,4.48094098865881,2.00148821252706,2.01047846173007,2.03830372906238,1.73859200524067
5204201,Cachoeira de Goiás,2024-03-31,2.02247842577138,0.818119361531083,4.50709051407689,2.00774955694973,2.00522506566709,2.02895815443019,1.73839227074916
5204201,Cachoeira de Goiás,2024-04-07,2.02548275165502,0.818736663180487,4.51767347378074,2.01263268207162,2.00235861844643,2.01458454710639,1.73616807072725
5204201,Cachoeira de Goiás,2024-04-14,2.01426777631068,0.815445991483003,4.48390782679041,2.01241098567495,2.00219203874632,1.99652234333728,1.73248341933546
