"indexP","lag","RR","RR_low","RR_high","state"
1.5,1,1.12288690322183,1.07386285283816,1.17414900244914,"GO"
1.5,2,1.07320871019009,1.0492245282266,1.09774114561981,"GO"
1.5,3,1.0308652083176,1.01330532245282,1.04872939495408,"GO"
1.5,4,0.997640010391101,0.96891227059881,1.02721951257573,"GO"
1.5,5,0.97518020443449,0.937198084844042,1.01470163725222,"GO"
1.5,6,0.965205301924446,0.923979042493786,1.0082710018494,"GO"
1.5,7,0.968950292585596,0.931402110272287,1.00801217771263,"GO"
1.5,8,0.984933935253811,0.957068501675643,1.01361068211534,"GO"
1.5,9,1.01123419446368,0.995189824990139,1.02753722995785,"GO"
1.5,10,1.04604573818405,1.02366413566213,1.06891669665192,"GO"
1.5,11,1.08747460386548,1.04046892199649,1.13660388028039,"GO"
1.5,12,1.13337161945386,1.05621449091073,1.21616512444917,"GO"
1.6,0,1.21177169214407,1.11067657887685,1.32206860377536,"GO"
1.6,1,1.14771613836274,1.08644473076608,1.2124430235208,"GO"
1.6,2,1.0900307047279,1.06037379759857,1.12051706666124,"GO"
1.6,3,1.04093614740988,1.0192722678796,1.06306047670523,"GO"
1.6,4,1.00226166910857,0.9667323512885,1.03909675933098,"GO"
1.6,5,0.975664230072913,0.928891954996231,1.02479161836172,"GO"
1.6,6,0.962880591835139,0.91227946206228,1.01628839921148,"GO"
1.6,7,0.9651414685779,0.919109809114139,1.01347852577757,"GO"
1.6,8,0.980759011442633,0.946595059773949,1.01615598834377,"GO"
1.6,9,1.00761788809178,0.988046679253469,1.02757676304287,"GO"
1.6,10,1.04376109108544,1.01646675977762,1.07178833423163,"GO"
1.6,11,1.0871449507266,1.02955776918463,1.14795320793544,"GO"
1.6,12,1.13544044630803,1.04086210957472,1.23861268005896,"GO"
1.7,0,1.23364543652503,1.11397427919269,1.36617253332092,"GO"
1.7,1,1.16509435341955,1.09276714182702,1.24220870157258,"GO"
1.7,2,1.10338898164303,1.06870167559278,1.13920214837874,"GO"
1.7,3,1.05072676950097,1.02534427906609,1.076737605784,"GO"
1.7,4,1.00888430154799,0.966966728983107,1.05261898202059,"GO"
1.7,5,0.979445216246622,0.924408178217529,1.03775902705466,"GO"
1.7,6,0.964057541958427,0.904689622858885,1.027321327363,"GO"
1.7,7,0.963846013170747,0.909958269246549,1.02092499019143,"GO"
1.7,8,0.97700407726816,0.937094578291915,1.01861326392314,"GO"
1.7,9,1.00131867179285,0.978668445151376,1.02449311352417,"GO"
1.7,10,1.03475769883859,1.00334412285942,1.06715479854937,"GO"
1.7,11,1.07522320082589,1.00883469376942,1.14598054441861,"GO"
1.7,12,1.1203543167255,1.01168104307953,1.24070111186891,"GO"
1.8,0,1.24381851651888,1.10772456380283,1.3966328386942,"GO"
1.8,1,1.17532976047414,1.09305640294342,1.26379575851377,"GO"
1.8,2,1.11345871560192,1.07427994545666,1.1540663274905,"GO"
1.8,3,1.06025870453429,1.03146458037491,1.08985663873414,"GO"
1.8,4,1.01738325770775,0.969346333810722,1.0678006992557,"GO"
1.8,5,0.986288591147742,0.923286526686084,1.053589711224,"GO"
1.8,6,0.968460219418813,0.900677033489039,1.04134463489476,"GO"
1.8,7,0.964848288530077,0.90351394257132,1.03034626917883,"GO"
1.8,8,0.973631529112113,0.928392930616602,1.02107450759195,"GO"
1.8,9,0.992606033452233,0.967245689249728,1.01863130391413,"GO"
1.8,10,1.01975115168461,0.984919303683221,1.05581483424406,"GO"
1.8,11,1.05301568407331,0.979533681609398,1.13201011024197,"GO"
1.8,12,1.09015222597499,0.970722278212016,1.22427588453746,"GO"
1.9,0,1.24307272773969,1.09263171157776,1.41422749319521,"GO"
1.9,1,1.17889271655097,1.08764606648844,1.27779438546952,"GO"
1.9,2,1.12045742026725,1.07720254703741,1.16544918509958,"GO"
1.9,3,1.06955490173517,1.03757442973777,1.10252108671842,"GO"
1.9,4,1.02763949476865,0.973618253315562,1.08465810661635,"GO"
1.9,5,0.995982704975635,0.925113688754338,1.0722806944369,"GO"
1.9,6,0.975841849579174,0.899768797618042,1.05834667518038,"GO"
1.9,7,0.967949271975869,0.89938477391081,1.04174077691416,"GO"
1.9,8,0.97060469524328,0.920327767942311,1.02362821947078,"GO"
1.9,9,0.981760339523679,0.953977262745948,1.01035255440709,"GO"
1.9,10,0.999536272310756,0.961874024021248,1.03867318870731,"GO"
1.9,11,1.02206445975955,0.943046055989382,1.10770386373935,"GO"
1.9,12,1.04737292046201,0.920327528469012,1.19195612494825,"GO"
2,0,1.23249359260423,1.069615828455,1.42017387495532,"GO"
2,1,1.17638273327347,1.07697078674802,1.28497109872651,"GO"
2,2,1.12463748193248,1.07758924056907,1.17373987986321,"GO"
2,3,1.07863956845775,1.04361633081751,1.11483816828674,"GO"
2,4,1.03953703161794,0.979544520795344,1.10320380254652,"GO"
2,5,1.00833152632349,0.929514842560364,1.09383134128043,"GO"
2,6,0.985976200355145,0.901540858553108,1.07831947764074,"GO"
2,7,0.972961936123724,0.897215468793279,1.0551032188721,"GO"
