"date","geocode","indexP","cidade"
2017-01-01,4311403,0.934390016873486,"lajeado"
2017-01-01,4311429,1.08921313177729,"lajeado_do_bugre"
2017-01-01,4311502,0.875020615788504,"lavras_do_sul"
2017-01-01,4311601,1.07935868899705,"liberato_salzano"
2017-01-01,4311627,0.977682365136645,"lindolfo_collor"
2017-01-01,4311643,0.826260956632127,"linha_nova"
2017-01-01,4311700,0.961368165948632,"machadinho"
2017-01-01,4311718,1.24255546957407,"macambara"
2017-01-01,4311734,0.836061346297383,"mampituba"
2017-01-01,4311759,1.16831140362317,"manoel_viana"
2017-01-01,4311775,0.864223051876568,"maquine"
2017-01-01,4311791,0.962640852723999,"marata"
2017-01-01,4311809,0.862639734697586,"marau"
2017-01-01,4311908,0.958179391942498,"marcelino_ramos"
2017-01-01,4311981,0.929615365158978,"mariana_pimentel"
2017-01-01,4312005,0.951663086701315,"mariano_moro"
2017-01-01,4312054,0.936586909021438,"marques_de_souza"
2017-01-01,4312104,1.10133978241787,"mata"
2017-01-01,4312138,0.902735984625537,"mato_castelhano"
2017-01-01,4312153,0.96072142555572,"mato_leitao"
2017-01-01,4312179,1.26718234088953,"mato_queimado"
2017-01-01,4312203,0.867175302561763,"maximiliano_de_almeida"
2017-01-01,4312252,0.89519902647178,"minas_do_leao"
2017-01-01,4312302,1.16528692690345,"miraguai"
2017-01-01,4312351,0.881032285963099,"montauri"
2017-01-01,4312377,0.682931687766412,"monte_alegre_dos_campos"
2017-01-01,4312385,0.844906500631334,"monte_belo_do_sul"
2017-01-01,4312401,0.902814198168003,"montenegro"
2017-01-01,4312427,0.953004831948547,"mormaco"
2017-01-01,4312443,0.770163305213053,"morrinhos_do_sul"
2017-01-01,4312450,0.836555618341227,"morro_redondo"
2017-01-01,4312476,0.92281629350408,"morro_reuter"
2017-01-01,4312500,0.982354806961572,"mostardas"
2017-01-01,4312609,0.892901971622092,"mucum"
2017-01-01,4312617,0.774809413759767,"muitos_capoes"
2017-01-01,4312625,0.841620715665111,"muliterno"
2017-01-01,4312658,0.938843512523887,"nao-me-toque"
2017-01-01,4312674,0.953209667925492,"nicolau_vergueiro"
2017-01-01,4312708,1.07694303255862,"nonoai"
2017-01-01,4312757,0.862778511119558,"nova_alvorada"
2017-01-01,4312807,0.842422053313112,"nova_araca"
