date,indexP,indexPlower,indexPupper,indexPsmooth7,indexPsmooth15,indexPsmooth30,indexPsmooth60,cidade
2019-11-17,0.781492286439788,0.361628945518779,1.31657369520253,0.784731242399964,0.79263844606538,0.828652117201817,0.910664460694687,2604155
2019-11-24,0.789498629011429,0.367951013087374,1.33575511454356,0.791081420814287,0.799368300974564,0.834589282155199,0.907217101592694,2604155
2019-12-01,0.799021081527828,0.374420828246497,1.35553860976714,0.800154728229693,0.807588707110434,0.841394118212784,0.903702413805832,2604155
2019-12-08,0.809909724613821,0.380590738091299,1.37466205456162,0.810190065229221,0.816017531522632,0.848874254731917,0.900014916259582,2604155
2019-12-15,0.816057760315984,0.385233866842857,1.38863277438592,0.82064067470272,0.825360044837426,0.856998530918992,0.896219095704607,2604155
2019-12-22,0.832517803492072,0.391604785143515,1.40922104375683,0.831985825981751,0.835779771462982,0.86570278891959,0.892436222153813,2604155
2019-12-29,0.842833171203625,0.397538116821213,1.42741477867455,0.844023207407386,0.847853675405615,0.873875159769614,0.888759252125243,2604155
2019-12-29,0.854646552754282,0.402196274587767,1.44234121001928,0.855045798165345,0.860981713730049,0.882092744716484,0.885267550769368,2604155
2020-01-05,0.868914687964646,0.406030169391902,1.45542051167574,0.867317745063665,0.875035755437063,0.890255491674551,0.881805372390995,2604155
2020-01-12,0.883282751507269,0.410083641861346,1.46907556791405,0.880944117536092,0.889995512004236,0.898643973929305,0.87835603160365,2604155
2020-01-19,0.887067859919533,0.411070105314788,1.47244296294974,0.896269837467535,0.904881413942201,0.906462565553221,0.874988471233806,2604155
2020-01-26,0.901961388604231,0.416079759013062,1.48280858179268,0.912678385227416,0.91950123645417,0.913480030619533,0.871731062224331,2604155
2020-02-02,0.92790241079906,0.432851472767803,1.50167913388262,0.930305274381751,0.934152776459699,0.919725009734014,0.868745745242021,2604155
2020-02-09,0.950113210723726,0.45639704216567,1.51290296826742,0.948964163812002,0.948017547927888,0.925377747492597,0.86584885561629,2604155
2020-02-16,0.969506387073446,0.478221805346376,1.54955913416153,0.968284413908826,0.960382162912421,0.930227643919649,0.863136749990548,2604155
